id,name,grade,year,numTested,level1,level2,level3,level4
31R053,The Barbara Esselborn School,3,2013,77,5,35,34,3
31R053,The Barbara Esselborn School,3,2014,90,24,31,32,3
31R053,The Barbara Esselborn School,3,2015,108,22,46,35,5
31R053,The Barbara Esselborn School,3,2016,117,13,39,54,11
31R053,The Barbara Esselborn School,3,2017,123,11,30,68,14
31R053,The Barbara Esselborn School,3,2018,112,4,20,66,22
31R053,The Barbara Esselborn School,4,2013,99,13,40,35,11
31R053,The Barbara Esselborn School,4,2014,78,10,30,25,13
31R053,The Barbara Esselborn School,4,2015,90,18,30,30,12
31R053,The Barbara Esselborn School,4,2016,108,16,39,43,10
31R053,The Barbara Esselborn School,4,2017,117,9,33,42,33
31R053,The Barbara Esselborn School,4,2018,123,5,28,40,50
31R053,The Barbara Esselborn School,5,2013,92,20,38,25,9
31R053,The Barbara Esselborn School,5,2014,100,18,35,33,14
31R053,The Barbara Esselborn School,5,2015,83,10,35,28,10
31R053,The Barbara Esselborn School,5,2016,97,16,34,34,13
31R053,The Barbara Esselborn School,5,2017,112,19,42,39,12
31R053,The Barbara Esselborn School,5,2018,113,15,36,33,29
31R053,The Barbara Esselborn School,All Grades,2013,268,38,113,94,23
31R053,The Barbara Esselborn School,All Grades,2014,268,52,96,90,30
31R053,The Barbara Esselborn School,All Grades,2015,281,50,111,93,27
31R053,The Barbara Esselborn School,All Grades,2016,322,45,112,131,34
31R053,The Barbara Esselborn School,All Grades,2017,352,39,105,149,59
31R053,The Barbara Esselborn School,All Grades,2018,348,24,84,139,101
31R054,P.S. 054 Charles W. Leng,3,2013,140,30,48,52,10
31R054,P.S. 054 Charles W. Leng,3,2014,109,30,38,29,12
31R054,P.S. 054 Charles W. Leng,3,2015,119,31,41,40,7
31R054,P.S. 054 Charles W. Leng,3,2016,112,19,35,49,9
31R054,P.S. 054 Charles W. Leng,3,2017,131,19,38,60,14
31R054,P.S. 054 Charles W. Leng,3,2018,109,13,26,57,13
31R054,P.S. 054 Charles W. Leng,4,2013,145,34,51,41,19
31R054,P.S. 054 Charles W. Leng,4,2014,124,19,52,36,17
31R054,P.S. 054 Charles W. Leng,4,2015,113,23,40,29,21
31R054,P.S. 054 Charles W. Leng,4,2016,121,11,45,40,25
31R054,P.S. 054 Charles W. Leng,4,2017,113,15,35,37,26
31R054,P.S. 054 Charles W. Leng,4,2018,131,9,34,60,28
31R054,P.S. 054 Charles W. Leng,5,2013,138,43,50,35,10
31R054,P.S. 054 Charles W. Leng,5,2014,149,32,50,44,23
31R054,P.S. 054 Charles W. Leng,5,2015,126,23,52,41,10
31R054,P.S. 054 Charles W. Leng,5,2016,115,26,39,29,21
31R054,P.S. 054 Charles W. Leng,5,2017,119,22,27,46,24
31R054,P.S. 054 Charles W. Leng,5,2018,116,25,33,25,33
31R054,P.S. 054 Charles W. Leng,All Grades,2013,423,107,149,128,39
31R054,P.S. 054 Charles W. Leng,All Grades,2014,382,81,140,109,52
31R054,P.S. 054 Charles W. Leng,All Grades,2015,358,77,133,110,38
31R054,P.S. 054 Charles W. Leng,All Grades,2016,348,56,119,118,55
31R054,P.S. 054 Charles W. Leng,All Grades,2017,363,56,100,143,64
31R054,P.S. 054 Charles W. Leng,All Grades,2018,356,47,93,142,74
31R055,P.S. 055 Henry M. Boehm,3,2013,113,25,47,39,2
31R055,P.S. 055 Henry M. Boehm,3,2014,90,27,25,35,3
31R055,P.S. 055 Henry M. Boehm,3,2015,99,21,42,29,7
31R055,P.S. 055 Henry M. Boehm,3,2016,106,8,28,55,15
31R055,P.S. 055 Henry M. Boehm,3,2017,93,10,29,46,8
31R055,P.S. 055 Henry M. Boehm,3,2018,97,6,32,53,6
31R055,P.S. 055 Henry M. Boehm,4,2013,115,22,44,29,20
31R055,P.S. 055 Henry M. Boehm,4,2014,116,26,44,36,10
31R055,P.S. 055 Henry M. Boehm,4,2015,97,11,45,32,9
31R055,P.S. 055 Henry M. Boehm,4,2016,101,13,28,44,16
31R055,P.S. 055 Henry M. Boehm,4,2017,102,13,32,29,28
31R055,P.S. 055 Henry M. Boehm,4,2018,89,5,25,34,25
31R055,P.S. 055 Henry M. Boehm,5,2013,116,22,62,26,6
31R055,P.S. 055 Henry M. Boehm,5,2014,114,32,39,34,9
31R055,P.S. 055 Henry M. Boehm,5,2015,115,21,48,25,21
31R055,P.S. 055 Henry M. Boehm,5,2016,99,17,31,39,12
31R055,P.S. 055 Henry M. Boehm,5,2017,101,18,31,37,15
31R055,P.S. 055 Henry M. Boehm,5,2018,95,11,34,26,24
31R055,P.S. 055 Henry M. Boehm,All Grades,2013,344,69,153,94,28
31R055,P.S. 055 Henry M. Boehm,All Grades,2014,320,85,108,105,22
31R055,P.S. 055 Henry M. Boehm,All Grades,2015,311,53,135,86,37
31R055,P.S. 055 Henry M. Boehm,All Grades,2016,306,38,87,138,43
31R055,P.S. 055 Henry M. Boehm,All Grades,2017,296,41,92,112,51
31R055,P.S. 055 Henry M. Boehm,All Grades,2018,281,22,91,113,55
31R056,P.S. 56 The Louis Desario School,3,2013,106,17,42,43,4
31R056,P.S. 56 The Louis Desario School,3,2014,118,11,48,53,6
31R056,P.S. 56 The Louis Desario School,3,2015,92,3,18,48,23
31R056,P.S. 56 The Louis Desario School,3,2016,116,9,23,62,22
31R056,P.S. 56 The Louis Desario School,3,2017,78,11,16,32,19
31R056,P.S. 56 The Louis Desario School,3,2018,89,7,12,54,16
31R056,P.S. 56 The Louis Desario School,4,2013,138,17,61,47,13
31R056,P.S. 56 The Louis Desario School,4,2014,101,10,49,38,4
31R056,P.S. 56 The Louis Desario School,4,2015,118,8,46,39,25
31R056,P.S. 56 The Louis Desario School,4,2016,88,4,22,31,31
31R056,P.S. 56 The Louis Desario School,4,2017,113,9,33,44,27
31R056,P.S. 56 The Louis Desario School,4,2018,83,12,25,25,21
31R056,P.S. 56 The Louis Desario School,5,2013,118,30,50,34,4
31R056,P.S. 56 The Louis Desario School,5,2014,134,22,61,36,15
31R056,P.S. 56 The Louis Desario School,5,2015,100,17,39,34,10
31R056,P.S. 56 The Louis Desario School,5,2016,115,14,31,51,19
31R056,P.S. 56 The Louis Desario School,5,2017,88,8,20,28,32
31R056,P.S. 56 The Louis Desario School,5,2018,112,15,32,39,26
31R056,P.S. 56 The Louis Desario School,All Grades,2013,362,64,153,124,21
31R056,P.S. 56 The Louis Desario School,All Grades,2014,353,43,158,127,25
31R056,P.S. 56 The Louis Desario School,All Grades,2015,310,28,103,121,58
31R056,P.S. 56 The Louis Desario School,All Grades,2016,319,27,76,144,72
31R056,P.S. 56 The Louis Desario School,All Grades,2017,279,28,69,104,78
31R056,P.S. 56 The Louis Desario School,All Grades,2018,284,34,69,118,63
31R057,P.S. 057 Hubert H. Humphrey,3,2013,93,54,28,10,1
31R057,P.S. 057 Hubert H. Humphrey,3,2014,88,39,21,26,2
31R057,P.S. 057 Hubert H. Humphrey,3,2015,119,55,38,21,5
31R057,P.S. 057 Hubert H. Humphrey,3,2016,110,49,34,24,3
31R057,P.S. 057 Hubert H. Humphrey,3,2017,107,53,28,21,5
31R057,P.S. 057 Hubert H. Humphrey,3,2018,99,42,32,24,1
31R057,P.S. 057 Hubert H. Humphrey,4,2013,84,46,25,12,1
31R057,P.S. 057 Hubert H. Humphrey,4,2014,81,45,24,9,3
31R057,P.S. 057 Hubert H. Humphrey,4,2015,94,42,39,11,2
31R057,P.S. 057 Hubert H. Humphrey,4,2016,111,49,44,11,7
31R057,P.S. 057 Hubert H. Humphrey,4,2017,112,41,36,20,15
31R057,P.S. 057 Hubert H. Humphrey,4,2018,100,34,40,17,9
31R057,P.S. 057 Hubert H. Humphrey,5,2013,85,43,24,14,4
31R057,P.S. 057 Hubert H. Humphrey,5,2014,82,44,28,9,1
31R057,P.S. 057 Hubert H. Humphrey,5,2015,85,31,40,11,3
31R057,P.S. 057 Hubert H. Humphrey,5,2016,96,44,30,18,4
31R057,P.S. 057 Hubert H. Humphrey,5,2017,101,52,27,17,5
31R057,P.S. 057 Hubert H. Humphrey,5,2018,113,54,34,18,7
31R057,P.S. 057 Hubert H. Humphrey,All Grades,2013,262,143,77,36,6
31R057,P.S. 057 Hubert H. Humphrey,All Grades,2014,251,128,73,44,6
31R057,P.S. 057 Hubert H. Humphrey,All Grades,2015,298,128,117,43,10
31R057,P.S. 057 Hubert H. Humphrey,All Grades,2016,317,142,108,53,14
31R057,P.S. 057 Hubert H. Humphrey,All Grades,2017,320,146,91,58,25
31R057,P.S. 057 Hubert H. Humphrey,All Grades,2018,312,130,106,59,17
31R058,Space Shuttle Columbia School,3,2013,126,20,53,47,6
31R058,Space Shuttle Columbia School,3,2014,141,38,43,54,6
31R058,Space Shuttle Columbia School,3,2015,131,32,39,46,14
31R058,Space Shuttle Columbia School,3,2016,117,19,36,59,3
31R058,Space Shuttle Columbia School,3,2017,119,18,44,49,8
31R058,Space Shuttle Columbia School,3,2018,109,9,45,48,7
31R058,Space Shuttle Columbia School,4,2013,106,26,43,26,11
31R058,Space Shuttle Columbia School,4,2014,125,38,47,33,7
31R058,Space Shuttle Columbia School,4,2015,144,34,57,41,12
31R058,Space Shuttle Columbia School,4,2016,136,18,62,36,20
31R058,Space Shuttle Columbia School,4,2017,114,23,42,37,12
31R058,Space Shuttle Columbia School,4,2018,118,10,41,40,27
31R058,Space Shuttle Columbia School,5,2013,131,21,52,36,22
31R058,Space Shuttle Columbia School,5,2014,112,28,42,28,14
31R058,Space Shuttle Columbia School,5,2015,122,29,46,31,16
31R058,Space Shuttle Columbia School,5,2016,130,31,38,40,21
31R058,Space Shuttle Columbia School,5,2017,139,23,46,48,22
31R058,Space Shuttle Columbia School,5,2018,108,26,25,30,27
31R058,Space Shuttle Columbia School,All Grades,2013,363,67,148,109,39
31R058,Space Shuttle Columbia School,All Grades,2014,378,104,132,115,27
31R058,Space Shuttle Columbia School,All Grades,2015,397,95,142,118,42
31R058,Space Shuttle Columbia School,All Grades,2016,383,68,136,135,44
31R058,Space Shuttle Columbia School,All Grades,2017,372,64,132,134,42
31R058,Space Shuttle Columbia School,All Grades,2018,335,45,111,118,61
31R059,The Harbor View School,3,2017,45,10,16,17,2
31R059,The Harbor View School,3,2018,41,7,10,21,3
31R059,The Harbor View School,4,2018,42,3,13,20,6
31R059,The Harbor View School,All Grades,2017,45,10,16,17,2
31R059,The Harbor View School,All Grades,2018,83,10,23,41,9
31R060,P.S. 060 Alice Austen,3,2013,127,32,42,47,6
31R060,P.S. 060 Alice Austen,3,2014,148,41,50,47,10
31R060,P.S. 060 Alice Austen,3,2015,144,48,42,40,14
31R060,P.S. 060 Alice Austen,3,2016,131,34,35,49,13
31R060,P.S. 060 Alice Austen,3,2017,167,31,37,75,24
31R060,P.S. 060 Alice Austen,3,2018,140,24,46,56,14
31R060,P.S. 060 Alice Austen,4,2013,145,39,69,20,17
31R060,P.S. 060 Alice Austen,4,2014,126,38,51,25,12
31R060,P.S. 060 Alice Austen,4,2015,145,38,60,34,13
31R060,P.S. 060 Alice Austen,4,2016,141,22,50,37,32
31R060,P.S. 060 Alice Austen,4,2017,134,38,43,37,16
31R060,P.S. 060 Alice Austen,4,2018,173,26,54,64,29
31R060,P.S. 060 Alice Austen,5,2013,141,38,55,33,15
31R060,P.S. 060 Alice Austen,5,2014,147,39,60,32,16
31R060,P.S. 060 Alice Austen,5,2015,127,34,45,31,17
31R060,P.S. 060 Alice Austen,5,2016,154,36,48,48,22
31R060,P.S. 060 Alice Austen,5,2017,142,35,39,39,29
31R060,P.S. 060 Alice Austen,5,2018,133,54,39,25,15
31R060,P.S. 060 Alice Austen,All Grades,2013,413,109,166,100,38
31R060,P.S. 060 Alice Austen,All Grades,2014,421,118,161,104,38
31R060,P.S. 060 Alice Austen,All Grades,2015,416,120,147,105,44
31R060,P.S. 060 Alice Austen,All Grades,2016,426,92,133,134,67
31R060,P.S. 060 Alice Austen,All Grades,2017,443,104,119,151,69
31R060,P.S. 060 Alice Austen,All Grades,2018,446,104,139,145,58
31R061,I.S. 061 William A Morris,6,2013,366,172,143,31,20
31R061,I.S. 061 William A Morris,6,2014,381,127,183,38,33
31R061,I.S. 061 William A Morris,6,2015,389,138,168,57,26
31R061,I.S. 061 William A Morris,6,2016,325,134,124,37,30
31R061,I.S. 061 William A Morris,6,2017,304,130,108,42,24
31R061,I.S. 061 William A Morris,6,2018,317,119,80,55,63
31R061,I.S. 061 William A Morris,7,2013,420,159,172,73,16
31R061,I.S. 061 William A Morris,7,2014,342,165,116,50,11
31R061,I.S. 061 William A Morris,7,2015,373,166,129,68,10
31R061,I.S. 061 William A Morris,7,2016,370,114,162,78,16
31R061,I.S. 061 William A Morris,7,2017,308,89,126,73,20
31R061,I.S. 061 William A Morris,7,2018,312,125,103,67,17
31R061,I.S. 061 William A Morris,8,2013,379,156,136,64,23
31R061,I.S. 061 William A Morris,8,2014,422,152,164,84,22
31R061,I.S. 061 William A Morris,8,2015,343,111,138,75,19
31R061,I.S. 061 William A Morris,8,2016,370,101,153,89,27
31R061,I.S. 061 William A Morris,8,2017,380,74,150,117,39
31R061,I.S. 061 William A Morris,8,2018,311,66,117,84,44
31R061,I.S. 061 William A Morris,All Grades,2013,1165,487,451,168,59
31R061,I.S. 061 William A Morris,All Grades,2014,1145,444,463,172,66
31R061,I.S. 061 William A Morris,All Grades,2015,1105,415,435,200,55
31R061,I.S. 061 William A Morris,All Grades,2016,1065,349,439,204,73
31R061,I.S. 061 William A Morris,All Grades,2017,992,293,384,232,83
31R061,I.S. 061 William A Morris,All Grades,2018,940,310,300,206,124
31R063,Marsh Avenue School for Expeditionary Learning,6,2013,150,30,67,28,25
31R063,Marsh Avenue School for Expeditionary Learning,6,2014,148,15,55,37,41
31R063,Marsh Avenue School for Expeditionary Learning,6,2015,144,15,57,36,36
31R063,Marsh Avenue School for Expeditionary Learning,6,2016,162,12,64,54,32
31R063,Marsh Avenue School for Expeditionary Learning,6,2017,151,19,55,36,41
31R063,Marsh Avenue School for Expeditionary Learning,6,2018,154,17,42,34,61
31R063,Marsh Avenue School for Expeditionary Learning,7,2013,143,26,69,41,7
31R063,Marsh Avenue School for Expeditionary Learning,7,2014,150,38,54,48,10
31R063,Marsh Avenue School for Expeditionary Learning,7,2015,132,18,35,56,23
31R063,Marsh Avenue School for Expeditionary Learning,7,2016,134,15,47,50,22
31R063,Marsh Avenue School for Expeditionary Learning,7,2017,159,9,46,68,36
31R063,Marsh Avenue School for Expeditionary Learning,7,2018,148,18,46,60,24
31R063,Marsh Avenue School for Expeditionary Learning,8,2013,147,25,53,49,20
31R063,Marsh Avenue School for Expeditionary Learning,8,2014,140,18,65,44,13
31R063,Marsh Avenue School for Expeditionary Learning,8,2015,144,20,53,50,21
31R063,Marsh Avenue School for Expeditionary Learning,8,2016,130,9,34,51,36
31R063,Marsh Avenue School for Expeditionary Learning,8,2017,133,8,37,56,32
31R063,Marsh Avenue School for Expeditionary Learning,8,2018,154,5,26,56,67
31R063,Marsh Avenue School for Expeditionary Learning,All Grades,2013,440,81,189,118,52
31R063,Marsh Avenue School for Expeditionary Learning,All Grades,2014,438,71,174,129,64
31R063,Marsh Avenue School for Expeditionary Learning,All Grades,2015,420,53,145,142,80
31R063,Marsh Avenue School for Expeditionary Learning,All Grades,2016,426,36,145,155,90
31R063,Marsh Avenue School for Expeditionary Learning,All Grades,2017,443,36,138,160,109
31R063,Marsh Avenue School for Expeditionary Learning,All Grades,2018,456,40,114,150,152
31R065,P.S. 65 The Academy of Innovative Learning,3,2013,57,15,21,18,3
31R065,P.S. 65 The Academy of Innovative Learning,3,2014,53,8,17,23,5
31R065,P.S. 65 The Academy of Innovative Learning,3,2015,63,12,25,22,4
31R065,P.S. 65 The Academy of Innovative Learning,3,2016,63,6,23,28,6
31R065,P.S. 65 The Academy of Innovative Learning,3,2017,65,10,21,30,4
31R065,P.S. 65 The Academy of Innovative Learning,3,2018,64,2,21,37,4
31R065,P.S. 65 The Academy of Innovative Learning,4,2013,80,12,40,20,8
31R065,P.S. 65 The Academy of Innovative Learning,4,2014,58,12,18,22,6
31R065,P.S. 65 The Academy of Innovative Learning,4,2015,57,9,19,16,13
31R065,P.S. 65 The Academy of Innovative Learning,4,2016,66,6,13,25,22
31R065,P.S. 65 The Academy of Innovative Learning,4,2017,69,7,26,22,14
31R065,P.S. 65 The Academy of Innovative Learning,4,2018,63,7,10,16,30
31R065,P.S. 65 The Academy of Innovative Learning,5,2013,28,6,15,6,1
31R065,P.S. 65 The Academy of Innovative Learning,5,2014,79,16,38,14,11
31R065,P.S. 65 The Academy of Innovative Learning,5,2015,57,19,25,11,2
31R065,P.S. 65 The Academy of Innovative Learning,5,2016,58,17,15,18,8
31R065,P.S. 65 The Academy of Innovative Learning,5,2017,67,5,20,23,19
31R065,P.S. 65 The Academy of Innovative Learning,5,2018,68,11,28,18,11
31R065,P.S. 65 The Academy of Innovative Learning,All Grades,2013,165,33,76,44,12
31R065,P.S. 65 The Academy of Innovative Learning,All Grades,2014,190,36,73,59,22
31R065,P.S. 65 The Academy of Innovative Learning,All Grades,2015,177,40,69,49,19
31R065,P.S. 65 The Academy of Innovative Learning,All Grades,2016,187,29,51,71,36
31R065,P.S. 65 The Academy of Innovative Learning,All Grades,2017,201,22,67,75,37
31R065,P.S. 65 The Academy of Innovative Learning,All Grades,2018,195,20,59,71,45
31R069,P.S. 069 Daniel D. Tompkins,3,2013,159,46,52,50,11
31R069,P.S. 069 Daniel D. Tompkins,3,2014,144,46,48,38,12
31R069,P.S. 069 Daniel D. Tompkins,3,2015,161,44,57,51,9
31R069,P.S. 069 Daniel D. Tompkins,3,2016,158,19,50,73,16
31R069,P.S. 069 Daniel D. Tompkins,3,2017,170,26,59,60,25
31R069,P.S. 069 Daniel D. Tompkins,3,2018,125,23,46,53,3
31R069,P.S. 069 Daniel D. Tompkins,4,2013,146,38,55,32,21
31R069,P.S. 069 Daniel D. Tompkins,4,2014,155,37,53,42,23
31R069,P.S. 069 Daniel D. Tompkins,4,2015,140,33,56,32,19
31R069,P.S. 069 Daniel D. Tompkins,4,2016,159,19,56,57,27
31R069,P.S. 069 Daniel D. Tompkins,4,2017,166,29,67,50,20
31R069,P.S. 069 Daniel D. Tompkins,4,2018,173,19,50,60,44
31R069,P.S. 069 Daniel D. Tompkins,5,2013,147,41,54,29,23
31R069,P.S. 069 Daniel D. Tompkins,5,2014,145,42,51,29,23
31R069,P.S. 069 Daniel D. Tompkins,5,2015,155,43,52,34,26
31R069,P.S. 069 Daniel D. Tompkins,5,2016,141,32,59,25,25
31R069,P.S. 069 Daniel D. Tompkins,5,2017,163,30,58,34,41
31R069,P.S. 069 Daniel D. Tompkins,5,2018,167,31,56,49,31
31R069,P.S. 069 Daniel D. Tompkins,All Grades,2013,452,125,161,111,55
31R069,P.S. 069 Daniel D. Tompkins,All Grades,2014,444,125,152,109,58
31R069,P.S. 069 Daniel D. Tompkins,All Grades,2015,456,120,165,117,54
31R069,P.S. 069 Daniel D. Tompkins,All Grades,2016,458,70,165,155,68
31R069,P.S. 069 Daniel D. Tompkins,All Grades,2017,499,85,184,144,86
31R069,P.S. 069 Daniel D. Tompkins,All Grades,2018,465,73,152,162,78
31R072,I.S. 072 Rocco Laurie,6,2013,385,86,194,59,46
31R072,I.S. 072 Rocco Laurie,6,2014,388,87,183,63,55
31R072,I.S. 072 Rocco Laurie,6,2015,414,82,181,75,76
31R072,I.S. 072 Rocco Laurie,6,2016,438,83,183,108,64
31R072,I.S. 072 Rocco Laurie,6,2017,416,103,154,74,85
31R072,I.S. 072 Rocco Laurie,6,2018,493,79,113,129,172
31R072,I.S. 072 Rocco Laurie,7,2013,436,119,177,115,25
31R072,I.S. 072 Rocco Laurie,7,2014,409,104,175,107,23
31R072,I.S. 072 Rocco Laurie,7,2015,406,94,159,124,29
31R072,I.S. 072 Rocco Laurie,7,2016,403,75,158,123,47
31R072,I.S. 072 Rocco Laurie,7,2017,432,58,146,147,81
31R072,I.S. 072 Rocco Laurie,7,2018,420,91,137,127,65
31R072,I.S. 072 Rocco Laurie,8,2013,453,107,178,130,38
31R072,I.S. 072 Rocco Laurie,8,2014,439,76,191,129,43
31R072,I.S. 072 Rocco Laurie,8,2015,421,50,165,143,63
31R072,I.S. 072 Rocco Laurie,8,2016,385,50,140,137,58
31R072,I.S. 072 Rocco Laurie,8,2017,377,53,129,120,75
31R072,I.S. 072 Rocco Laurie,8,2018,429,41,124,119,145
31R072,I.S. 072 Rocco Laurie,All Grades,2013,1274,312,549,304,109
31R072,I.S. 072 Rocco Laurie,All Grades,2014,1236,267,549,299,121
31R072,I.S. 072 Rocco Laurie,All Grades,2015,1241,226,505,342,168
31R072,I.S. 072 Rocco Laurie,All Grades,2016,1226,208,481,368,169
31R072,I.S. 072 Rocco Laurie,All Grades,2017,1225,214,429,341,241
31R072,I.S. 072 Rocco Laurie,All Grades,2018,1342,211,374,375,382
31R074,P.S. 74 Future Leaders Elementary School,3,2013,21,15,4,1,1
31R074,P.S. 74 Future Leaders Elementary School,3,2014,47,29,11,6,1
31R074,P.S. 74 Future Leaders Elementary School,3,2015,50,31,8,10,1
31R074,P.S. 74 Future Leaders Elementary School,3,2016,57,27,18,11,1
31R074,P.S. 74 Future Leaders Elementary School,3,2017,53,28,19,6,0
31R074,P.S. 74 Future Leaders Elementary School,3,2018,54,27,16,11,0
31R074,P.S. 74 Future Leaders Elementary School,4,2014,21,13,8,0,0
31R074,P.S. 74 Future Leaders Elementary School,4,2015,40,18,14,4,4
31R074,P.S. 74 Future Leaders Elementary School,4,2016,48,12,22,11,3
31R074,P.S. 74 Future Leaders Elementary School,4,2017,58,22,21,9,6
31R074,P.S. 74 Future Leaders Elementary School,4,2018,55,14,22,11,8
31R074,P.S. 74 Future Leaders Elementary School,5,2015,20,12,7,0,1
31R074,P.S. 74 Future Leaders Elementary School,5,2016,40,18,13,8,1
31R074,P.S. 74 Future Leaders Elementary School,5,2017,45,20,14,9,2
31R074,P.S. 74 Future Leaders Elementary School,5,2018,59,14,26,15,4
31R074,P.S. 74 Future Leaders Elementary School,All Grades,2013,21,15,4,1,1
31R074,P.S. 74 Future Leaders Elementary School,All Grades,2014,68,42,19,6,1
31R074,P.S. 74 Future Leaders Elementary School,All Grades,2015,110,61,29,14,6
31R074,P.S. 74 Future Leaders Elementary School,All Grades,2016,145,57,53,30,5
31R074,P.S. 74 Future Leaders Elementary School,All Grades,2017,156,70,54,24,8
31R074,P.S. 74 Future Leaders Elementary School,All Grades,2018,168,55,64,37,12
31R075,I.S. 075 Frank D. Paulo,6,2013,372,64,155,72,81
31R075,I.S. 075 Frank D. Paulo,6,2014,475,59,213,109,94
31R075,I.S. 075 Frank D. Paulo,6,2015,485,54,189,96,146
31R075,I.S. 075 Frank D. Paulo,6,2016,396,49,140,92,115
31R075,I.S. 075 Frank D. Paulo,6,2017,439,55,156,86,142
31R075,I.S. 075 Frank D. Paulo,6,2018,464,46,103,115,200
31R075,I.S. 075 Frank D. Paulo,7,2013,477,107,178,137,55
31R075,I.S. 075 Frank D. Paulo,7,2014,377,74,145,119,39
31R075,I.S. 075 Frank D. Paulo,7,2015,460,74,153,182,51
31R075,I.S. 075 Frank D. Paulo,7,2016,492,65,166,165,96
31R075,I.S. 075 Frank D. Paulo,7,2017,414,26,113,164,111
31R075,I.S. 075 Frank D. Paulo,7,2018,444,46,110,169,119
31R075,I.S. 075 Frank D. Paulo,8,2013,435,53,190,130,62
31R075,I.S. 075 Frank D. Paulo,8,2014,477,64,189,154,70
31R075,I.S. 075 Frank D. Paulo,8,2015,377,25,120,142,90
31R075,I.S. 075 Frank D. Paulo,8,2016,440,38,145,156,101
31R075,I.S. 075 Frank D. Paulo,8,2017,453,49,133,152,119
31R075,I.S. 075 Frank D. Paulo,8,2018,410,25,115,107,163
31R075,I.S. 075 Frank D. Paulo,All Grades,2013,1284,224,523,339,198
31R075,I.S. 075 Frank D. Paulo,All Grades,2014,1329,197,547,382,203
31R075,I.S. 075 Frank D. Paulo,All Grades,2015,1322,153,462,420,287
31R075,I.S. 075 Frank D. Paulo,All Grades,2016,1328,152,451,413,312
31R075,I.S. 075 Frank D. Paulo,All Grades,2017,1306,130,402,402,372
31R075,I.S. 075 Frank D. Paulo,All Grades,2018,1318,117,328,391,482
31R078,P.S. 78,3,2014,93,65,26,2,0
31R078,P.S. 78,3,2015,124,75,38,11,0
31R078,P.S. 78,3,2016,126,64,49,11,2
31R078,P.S. 78,3,2017,141,83,34,22,2
31R078,P.S. 78,3,2018,131,52,49,28,2
31R078,P.S. 78,4,2015,95,53,32,10,0
31R078,P.S. 78,4,2016,119,53,47,18,1
31R078,P.S. 78,4,2017,137,68,46,18,5
31R078,P.S. 78,4,2018,129,52,58,15,4
31R078,P.S. 78,5,2016,102,63,30,7,2
31R078,P.S. 78,5,2017,116,62,37,14,3
31R078,P.S. 78,5,2018,132,72,45,10,5
31R078,P.S. 78,All Grades,2014,93,65,26,2,0
31R078,P.S. 78,All Grades,2015,219,128,70,21,0
31R078,P.S. 78,All Grades,2016,347,180,126,36,5
31R078,P.S. 78,All Grades,2017,394,213,117,54,10
31R078,P.S. 78,All Grades,2018,392,176,152,53,11
31R080,The Michael J. Petrides School,3,2013,85,18,33,32,2
31R080,The Michael J. Petrides School,3,2014,89,27,24,35,3
31R080,The Michael J. Petrides School,3,2015,85,16,32,27,10
31R080,The Michael J. Petrides School,3,2016,85,3,24,46,12
31R080,The Michael J. Petrides School,3,2017,91,7,28,41,15
31R080,The Michael J. Petrides School,3,2018,90,8,18,50,14
31R080,The Michael J. Petrides School,4,2013,94,21,45,21,7
31R080,The Michael J. Petrides School,4,2014,98,15,41,22,20
31R080,The Michael J. Petrides School,4,2015,104,26,39,23,16
31R080,The Michael J. Petrides School,4,2016,96,18,39,29,10
31R080,The Michael J. Petrides School,4,2017,101,11,37,29,24
31R080,The Michael J. Petrides School,4,2018,98,1,36,35,26
31R080,The Michael J. Petrides School,5,2013,95,25,37,25,8
31R080,The Michael J. Petrides School,5,2014,97,23,47,25,2
31R080,The Michael J. Petrides School,5,2015,98,25,35,19,19
31R080,The Michael J. Petrides School,5,2016,106,40,35,22,9
31R080,The Michael J. Petrides School,5,2017,96,24,36,25,11
31R080,The Michael J. Petrides School,5,2018,99,24,42,24,9
31R080,The Michael J. Petrides School,6,2013,98,20,50,19,9
31R080,The Michael J. Petrides School,6,2014,95,15,45,25,10
31R080,The Michael J. Petrides School,6,2015,94,11,49,23,11
31R080,The Michael J. Petrides School,6,2016,101,24,37,24,16
31R080,The Michael J. Petrides School,6,2017,101,21,45,22,13
31R080,The Michael J. Petrides School,6,2018,93,17,28,10,38
31R080,The Michael J. Petrides School,7,2013,96,24,40,28,4
31R080,The Michael J. Petrides School,7,2014,96,19,47,25,5
31R080,The Michael J. Petrides School,7,2015,93,14,34,40,5
31R080,The Michael J. Petrides School,7,2016,90,9,37,32,12
31R080,The Michael J. Petrides School,7,2017,97,12,24,32,29
31R080,The Michael J. Petrides School,7,2018,99,10,38,35,16
31R080,The Michael J. Petrides School,8,2013,94,20,39,25,10
31R080,The Michael J. Petrides School,8,2014,95,18,35,35,7
31R080,The Michael J. Petrides School,8,2015,93,7,36,42,8
31R080,The Michael J. Petrides School,8,2016,91,11,30,36,14
31R080,The Michael J. Petrides School,8,2017,90,3,28,38,21
31R080,The Michael J. Petrides School,8,2018,90,10,14,31,35
31R080,The Michael J. Petrides School,All Grades,2013,562,128,244,150,40
31R080,The Michael J. Petrides School,All Grades,2014,570,117,239,167,47
31R080,The Michael J. Petrides School,All Grades,2015,567,99,225,174,69
31R080,The Michael J. Petrides School,All Grades,2016,569,105,202,189,73
31R080,The Michael J. Petrides School,All Grades,2017,576,78,198,187,113
